POS Item Number,POS Item Name,POS UPC,Mfg Name,Mfg Item Number,Regular Price
6136,WORD FAMILIES CHART,,Trend Enterprises,T38082,2.99
6137,disc CLASSROOM RULES CHART,,Trend Enterprises,T38267,2.99
6138,CLASS RULES CHART,,Trend Enterprises,T38005,2.99
6139,CLASSROOM HELPERS CHART disc,,Trend Enterprises,T38112,2.99
6140,SNOWFLAKE PUP WEBKINZ disc,661371815213,GANZ,HM691,15.99
6141,disc JOB CHART,,Trend Enterprises,T38269,2.99
6142,disc COLOURFUL CRYAONS CHART,,Trend Enterprises,T38230,2.99
6143,DAYS OF THE WEEK CHART,,Trend Enterprises,T38030,2.99
6144,MONTHS OF THE YEAR CHART,,Trend Enterprises,T38031,2.99
6145,BE GOOD TO YOUR TEETH CH disc,,Trend Enterprises,T38059,2.99
6146,100 TRICKY WORDS CHART disc,,Trend Enterprises,T38167,2.99
6147,ANTONYMS CHART disc,,Trend Enterprises,T38162,2.99
6148,SYNONYMS CHART disc,,Trend Enterprises,T38163,2.99
6149,UNLOCK WORDS CHART disc,,Trend Enterprises,T38283,2.99
6150,VERB TENSES CHART,,Trend Enterprises,T38165,2.99
6151,disc NOUNS CHART,,Trend Enterprises,T38130,2.99
6152,disc ADVERBS CHART,,Trend Enterprises,T38133,2.99
6153,BUS SAFETY disc,,Trend Enterprises,T38232,2.99
6154,BIKE SAFETY CHART disc,,Trend Enterprises,T38236,2.99
6155,VOLUME CHART disc,,Trend Enterprises,T38020,2.99
6156,disc GEOMETRIC SHAPES CHART,,Trend Enterprises,T38018,2.99
6157,TYPES OF GRAPHS CHART disc,,Trend Enterprises,T38123,2.99
6158,ORDER OF OPERATION CHART,,Trend Enterprises,T38177,2.99
6159,OPERATIONS & FRACTIONS CHART d,,Trend Enterprises,T38124,2.99
6160,ORDINAL NUMBERS CHART,,Trend Enterprises,T38206,2.99
6161,MATH SIGNS CHART disc,,Trend Enterprises,T38169,2.99
6162,OZONE CHART disc,,Trend Enterprises,T38320,2.99
6163,LIGHTENING CHART disc,,Trend Enterprises,T38328,2.99
6164,WILDFIRES CHART disc,,Trend Enterprises,T38327,2.99
6165,MOONS OF OUR SOLAR SYSTEM disc,,Trend Enterprises,T38290,2.99
6166,COMETS CHART disc,,Trend Enterprises,T38289,2.99
6167,VENUS CHART disc,,Trend Enterprises,T38316,2.99
6168,JUPITER CHART disc,,Trend Enterprises,T38317,2.99
6169,THE SUN CHART disc,,Trend Enterprises,T38293,2.99
6170,MARS CHART disc,,Trend Enterprises,T38315,2.99
6171,EARTHQUAKES CHART disc,,Trend Enterprises,T38323,2.99
6172,VOLCANOES CHART,,Trend Enterprises,T3838301,2.99
6173,CLOCK ACCENTS disc,,Trend Enterprises,T10039,6.99
6174,BOOKS ACCENTS disc,,Trend Enterprises,T10061,6.99
6175,BANANAS ACCENTS disc,,Trend Enterprises,T10069,6.99
6176,BUS ACCENTS,,Trend Enterprises,T10005,5.99
6177,FORTUNE COOKIES ACCENTS disc,,Trend Enterprises,T10959,6.99
6178,CLOCK MINI ACCENTS,,Trend Enterprises,T10549,3.99
6179,MUSIC MINI ACCENTS,,Trend Enterprises,T10556,3.99
6180,SOLVING WORD PROBLEMS BBSET,,Trend Enterprises,T8229,12.99
6181,SIX TRAITS OF WRITING BBSET,,Trend Enterprises,T8139,12.99
6182,PARTS OF SPEECH BBSET,,Trend Enterprises,T707,14.99
6183,MULTIPLICATION FACTS BBSET dis,,Trend Enterprises,T8257,12.99
6184,100 DAY FISH BOWL BBSET disc,,Trend Enterprises,T8186,12.99
6185,FALL HARVEST BBSET disc,,Trend Enterprises,T8075,12.99
6186,MISCHIEF MONKEYS BBSET disc,,Trend Enterprises,T8201,12.99
6187,HAPPY VALENTINES BBSET disc,,Trend Enterprises,T8128,12.99
6188,ROCKS & MINERALS MINI BBSET,,Trend Enterprises,T8604,8.99
6189,BIRTHDAY FESTIVAL MINI BBS dis,,Trend Enterprises,T8709,7.99
6190,SCHOOL CENTER SIGNS MINI BBSET,,Trend Enterprises,T8701,7.99
6191,STUDENT OF THE WEEK MINI BBSET,,Trend Enterprises,T8712,7.99
6192,PLANT LIFE CYCLE MINI BBSET,,Trend Enterprises,T8606,7.99
6193,STORY WEB CHART disc,,Trend Enterprises,T1171,4.99
6194,WEEKLY CALENDAR CHART,,Trend Enterprises,T27103,4.99
6195,ORANGE TRIMMER,,Trend Enterprises,T9880,3.99
6196,PURPLE TRIMMER,,Trend Enterprises,T91255,3.99
6197,MUSIC TRIMMER,,Trend Enterprises,T92336,3.99
6198,COLOURED DOTS TRIMMER,,Trend Enterprises,T92159,3.99
6199,COLOUR SPLASH TRIMMER,,Trend Enterprises,T92024,3.99
6200,RED & GOLD TRIMMER disc,,Trend Enterprises,T92154,3.99
6201,BEE A READER TRIMMER,,Trend Enterprises,T92014,3.99
6202,RAINBOW PLAID TRIMMER,,Trend Enterprises,T92044,3.99
6203,FOOD GUIDE TRIMMER disc,,Trend Enterprises,T92058,3.99
6204,CLOUDS TRIMMER,,Trend Enterprises,T92139,3.99
6205,COLOUR BASICS TRIMMER,,Trend Enterprises,T9862,3.99
6206,GOLD SPARKLE TRIMMER,,Trend Enterprises,T91412,4.99
6207,NUMBERS TRIMMER,,Trend Enterprises,T91400,3.99
6208,APPLES TRIMMER,,Trend Enterprises,T80028,3.99
6209,SUCCESSS IS HANGING ON BANNER,,Trend Enterprises,T25051,7.99
6210,LIGHT YOUR IMAGINATION BANNER,,Trend Enterprises,T25052,7.99
6211,TOY MONKEY CHARM,794187066019,High IntenCity Corp.,CICC959-A,5.99
6212,HAPPY HIPPO CHARM,794187066187,High IntenCity Corp.,CICC976,5.99
6213,GLITTER SNEAKER CHARM,794187066156,High IntenCity Corp.,CICC973,5.99
6214,RAINBOW SUNGLASSES CHARM,794187066170,High IntenCity Corp.,CICC975,5.99
6215,I LOVE FRENCH TOAST CHARM disc,794187066132,High IntenCity Corp.,CICC971,5.99
6216,PEAPOD CHARM,794187066095,High IntenCity Corp.,CICC967-A,5.99
6217,BABY PENGUIN CHARM,794187066040,High IntenCity Corp.,CICC962,5.99
6218,SHORT & LONG VOWELS,,Evan-Moor Educational Publishers,EMC3521,27.99
6219,CONSONANTS DIGRAPHS & BLENDS,,Evan-Moor Educational Publishers,EMC3522,25.99
6220,VOWEL DIGRAPHS,,Evan-Moor Educational Publishers,EMC3523,25.99
6221,VARIANT CONSONANT & VOWEL SOUN,,Evan-Moor Educational Publishers,EMC3524,25.99
6222,SNOOZE MUSIC CD,612365089020,,JEST006CD,14.99
6223,FOUR SEASONS BBSET disc,,Trend Enterprises,T8131,12.99
6224,POSITIVE WORDS BBSET disc,,Trend Enterprises,T8178,12.99
6225,GOOD MANNERS BBSET,,Trend Enterprises,T8152,12.99
6226,BUGGY FOR BOOKS BBSET,,Trend Enterprises,T8155,12.99
6227,MAKING FACES CD,621365019829,,JEST1005CD,14.99
6228,THE 5 ELEMENTS CD,778331237128,,KAY001CD,14.99
6229,THE ELECTRIC SNOWSHOE CD,778331619429,,JEST002CD,14.99
6230,RICK AROUND THE ROCK CD,778331119820,,JEST003CD,14.99
6231,PHILHARMONIC FOOL CD,779513000424,,JEST004CD,14.99
6232,REDUCE REUSE RECYCLE BB disc,,Trend Enterprises,T8262,12.99
6233,100 DAY FISHBOWL BBSET,,Trend Enterprises,T8086,12.99
6234,PINE TREE BBSET,,Trend Enterprises,T8223,12.99
6235,STORYTIME LISTENING BBSET,,Trend Enterprises,T8085,12.99
6236,POND PALS BBSET disc,,Trend Enterprises,T8072,12.99
6237,LILY PAD COUNTING LINE 0-31 di,,Trend Enterprises,T8228,12.99
6238,LET'S TALK ABOUT BULLYING BBSE,,Trend Enterprises,T8213,12.99
6239,TURTLE YELLOW NATURAL RUBBER,,Nova Nature Distributing Inc.,1118Y,12.99
6240,PENCIL WELCOME BANNER,,Trend Enterprises,T25022,7.99
6241,STRAWBERRY TEETHER,,Nova Nature Distributing Inc.,0519,12.99
6242,APPLE TEETHER,,Nova Nature Distributing Inc.,0520,12.99
6243,TEDDY BEAR ORGANIC disc,,Nova Nature Distributing Inc.,16035,17.99
6244,TEDDY BEAR COMFORTER disc,,Nova Nature Distributing Inc.,16036,14.99
6245,"1"" YELLOW STICK ON LETTERS",,Trend Enterprises,T78001,3.99
6246,HAND TEETHER,,Nova Nature Distributing Inc.,0522,12.99
6247,PRE-KINDERGARTEN DIPLOMA disc,,Trend Enterprises,T17004,6.99
6248,SILVER EXCELL AWARD SEALS disc,,Trend Enterprises,T74004,4.99
6249,MOON IN MY ROOM,,Uncle Milton Industries,2056,42.99
6250,EARTH IN MY ROOM,,Uncle Milton Industries,2160,42.99
6251,RAINBOW IN MY ROOM,,Uncle Milton Industries,2063,34.99
6252,DREAM FAIRY ROOM LIGHTdisc,,Uncle Milton Industries,2164,32.99
6253,LIGHT FRENZY SPARKLER,,Uncle Milton Industries,2402,5.99
6254,SCURRY & SCARE BUGS,,Uncle Milton Industries,2145,5.99
6255,DARTH MAUL MINI LIGHTSABER,,Uncle Milton Industries,15033,17.99
6256,MINI LIGHTSABER TECH LAB,,Uncle Milton Industries,15071,19.99
6257,DARK SIDE DETECTOR LIGHT SABER,,Uncle Milton Industries,15091,19.99
6258,ANGEL MINI ACCENT disc,,Trend Enterprises,T10707,2.49
6259,COLOUR & SHAPE SPANISH FLASH C,,Trend Enterprises,T23030,3.5
6260,PICTURE WORDS SPANISH FLASH CA,,Trend Enterprises,T23032,3.99
6261,EL ALFABETAO SPANISH FLASH CAR,,Trend Enterprises,T23023,3.99
6262,APPLAUSE STICKERS,,Trend Enterprises,T47104,2.49
6263,STUDY HABITS CHART,,Trend Enterprises,T38008,2.99
6264,PHOTOSYNTHESIS CHART,,Trend Enterprises,T38192,2.99
6265,CONTINENT OF ASIA CHART disc,,Trend Enterprises,T38140,2.99
6266,CONTINENT OF AFRICA CHART disc,,Trend Enterprises,T38138,2.99
6267,SOUTH AMERICA CHART disc,,Trend Enterprises,T38144,2.99
6268,AUSTRALIA CHART disc,,Trend Enterprises,T38141,2.99
6269,STARRY NIGHT LANTERN,,Uncle Milton Industries,16150,22.99
6270,4 IN 1 EXPLORE NAVIGATION TOOL,,Uncle Milton Industries,16011,12.99
6271,DINO XCAVATOR,,Uncle Milton Industries,16165,22.99
6272,STREAKING LIGHT FLYER,,Uncle Milton Industries,2410,9.99
6273,RENAISSANCE BBSET disc,,Teacher Created Resources,TCR4455,14.99
6274,MEDIEVAL TIMES BBSET disc,,Teacher Created Resources,TCR4454,14.99
6275,THE WORLD WARS BBSET disc,400100430484,Teacher Created Resources,TCR4425,14.99
6276,OUR SOLAR SYSTEM BBSET,,Teacher Created Resources,TCR4057,14.99
6277,ANCIENT CIVILIZATIONS BBSET,,Teacher Created Resources,TCR4422,14.99
6278,ALPHABET TRAIN BBSET,,Teacher Created Resources,TCR4421,14.99
6279,disc READ & LEARN BANNER,,Teacher Created Resources,TCR4664,4.99
6280,MATTER GR 2-5,,Teacher Created Resources,TCR3660,12.99
6281,STARS & PLANETS GR 2-5,,Teacher Created Resources,TCR3663,12.99
6282,ACTIVITES FOR ANY SPELLINGdisc,,Teacher Created Resources,TCR2312,15.99
6283,SUCCEED IN GEOMETRY GR 5-8,,Teacher Created Resources,TCR2958,9.99
6284,ROCKS & MINERALS GR 2-5,,Teacher Created Resources,TCR3666,12.99
6285,INSECTS GR 2-5disc,,Teacher Created Resources,TCR3661,9.99
6286,BUSY TEACHER'S ART LESSONS,,Teacher Created Resources,TCR2471,12.99
6287,SCHEDULE CHART disc,,Teacher Created Resources,TCR7630,2.99
6288,CURSIVE CHART,,Teacher Created Resources,TCR7688,2.99
6289,SW KIDS WELCOME CHART,,Teacher Created Resources,TCR7637,2.99
6290,JOB CHART disc,,Teacher Created Resources,TCR7624,2.99
6291,ADDITION CHART DISC,,Teacher Created Resources,TCR7644,2.99
6292,STARRY NIGHT BLANK CHART,,Teacher Created Resources,TCR7675,2.99
6293,SW GUITAR CHART,,Teacher Created Resources,TCR7720,2.99
6294,MULTIPLICATION CHART,,Teacher Created Resources,TCR7643,2.99
6295,NUMBERS 1-100 CHART,,Teacher Created Resources,TCR7645,2.99
6296,GROSS MOTOR SKILLS DEVELOPdisc,,Teacher Created Resources,TCR3690,19.99
6297,FINE MOTOR DEVELOP PREK-1disc,,Teacher Created Resources,TCR3689,19.99
6298,HOW TO TEACH MATH FACT GR 1-4,,Teacher Created Resources,TCR2351,19.99
6299,GRAMMAR PRACTICE GR 1-2,,Teacher Created Resources,TCR3620,17.99
6300,GRAMMAR PRACTICE GR 3-4,,Teacher Created Resources,TCR3621,19.99
6301,GRAMMAR PRACTICE GR 5-6,,Teacher Created Resources,TCR3622,19.99
6302,GR 3 PLACE VALUE,,Teacher Created Resources,TCR8603,7.99
6303,LET'S MAKE THIS YEAR  disc,,Carson Dellosa Publishing,CD013692,14.99
6304,INSECTS LEARNING CARDS disc,,Carson Dellosa Publishing,CD23023,10.99
6305,SOLAR SYSTEM CHART disc,,Carson Dellosa Publishing,CD013376,2.99
6306,MULTIPLICATION TABLES CHART,,Carson Dellosa Publishing,CD2489,2.99
6307,GLOBAL WARM JUST FACT CHART di,,Carson Dellosa Publishing,CD013976,2.99
6308,WHAT'S A CARBON FTPRINT CHA di,,Carson Dellosa Publishing,CD013975,2.99
6309,"PURPLE 4"" READY LETTERS disc",,Trend Enterprises,T470,5.99
6310,"COLOUR SPLASH 4"" READY LETTERS",,Trend Enterprises,T79043,7.99
6311,SPANISH HOME PICTURE WORDS PFC,,Trend Enterprises,T23039,3.5
6312,BEAUCOUP  MIEUX disc,400100009277,Center Enterprises,CE9714,4.99
6313,WU FIRE ENGINE,027268203448,PLAYWELL,97109,2.99
6314,TRIANGLE MAGFORMER SET OF 10,,PLAYWELL,01,2.5
6315,SQUARE MAGFORMER SET OF 10,,PLAYWELL,02,2.5
6316,DIAMOND MAGFORMER SET OF 10,,PLAYWELL,03,2.99
6317,PENTAGON MAGFORMER SET OF 10,,PLAYWELL,04,3.49
6318,ISOSC TRIANGLE MAGF SET OF 10,,PLAYWELL,05,3.99
6319,TRAPEZOID MAGFORMER SET OF 10,,PLAYWELL,06,3.5
6320,HEXAGON MAGFORMER SET OF 10,,PLAYWELL,07,4.5
6321,RECTANGLE MAGFORMER SET OF 10,,PLAYWELL,08,4.49
6322,SUPER TRIANGLE MAGF SET OF 10,,PLAYWELL,09,5.99
6323,WHEELS MAGFORMER BULK,,PLAYWELL,11,5.99
6324,OBLO PUZZLE SPHERE,,PLAYWELL,12002,22.99
6325,JO JO SQUEAKY CAR,,PLAYWELL,20486,9.99
6326,PYRAMID DAZZLE RATTLE disc,,PLAYWELL,20634,17.99
6327,MAGNETIC BUILD-UP RACER,,PLAYWELL,20706,24.99
6328,ANIMAL PARTY disc,,PLAYWELL,20925,39.99
6329,62 PC DESIGNER MAGFORMER,,PLAYWELL,63081,129.99
6330,144 PC SMART SET MAGFORMERS,,PLAYWELL,63082,274.99
6331,DANCING ALLIGATOR PLANWOOD,,PLAYWELL,X5609,19.99
6332,FRUIT SET PLAN,,PLAYWELL,X3600,21.99
6333,STACKING BEAR,,PLAYWELL,X5622,24.99
6334,PORTABLE PLAYHOUSE disc,,PLAYWELL,X7600,69.99
6335,CHALET FURNISHED disc,,PLAYWELL,X7602,199.99
6336,SPOT IT JUNIOR,,Everest Toys,BOG00414,14.99
6337,WORLD CONTINENTS,,Scholastic,TF8036,12.99
6338,BUTTERFLIES TOOBS,,Everest Toys,SAF684504,14.99
6339,SEAFARERS OF CATAN,,Everest Toys,MFG3063,49.99
6340,TELL TALE FAIRY TALES,,Everest Toys,BOG00462,19.99
6341,SPEEDEE BEE!,,Everest Toys,BOG00540,15.99
6342,THE WATER CYCLE CHART,,Carson Dellosa Publishing,CD2385,2.99
6343,OUR DAY CHART disc,,Carson Dellosa Publishing,CD013579,2.99
6344,VOWELS CHART disc,,Carson Dellosa Publishing,0768233488,2.99
6345,CURSIVE ALPHABET CHART disc,,Carson Dellosa Publishing,CD2397,2.99
6346,READING A MAP CHART disc,,Carson Dellosa Publishing,CD2388,2.99
6347,PROTECT ENDANGERED ANIMALS dis,,Carson Dellosa Publishing,CD013977,2.99
6348,THE SOLAR SYSTEM CHART,,Carson Dellosa Publishing,CD2336,2.99
6349,OUR WEEK CHART,,Carson Dellosa Publishing,CD136284,2.99
6350,GR 4-8 PRIME MINISTERS OF CANA,,S&S WORLDWIDE,SSJI47,16.99
6351,GR 7-8 PROBABILITY AND INHERIT,,S&S WORLDWIDE,SSK120,12.99
6352,GR 1-3 PICTURE BOOK MATH,,S&S WORLDWIDE,SSK133,16.99
6353,GR 1-2 BUTTERFLIES AND CATERPI,,S&S WORLDWIDE,SSB180,17.99
6354,disc GR 3-5 SPELLING WORKSAVER,,S&S WORLDWIDE,SSR127,9.99
6355,GR 4-6 THE ENVIRONMENT,,S&S WORLDWIDE,SSB164,12.99
6356,GR 4-6 ROCKS AND MINERALS,,S&S WORLDWIDE,SSB165,17.99
6357,GR 2-3 I'M IMPORTANT,,S&S WORLDWIDE,SSH106,14.99
6358,GR 4-6 HABITATS EVIRONMENT SER,,S&S WORLDWIDE,SSB1104,17.99
6359,"disc GR 4-6 ENERGY, THE WORLD",,S&S WORLDWIDE,SSB185,9.99
6360,GR 4-6 JUNIOR MUSIC WINTER dis,,S&S WORLDWIDE,SSE106,12.99
6361,GR 1-3 LES COULEURS disc,,S&S WORLDWIDE,SSN209,18.99
6362,GR 3-4 LES ANIMAUX FAMILI disc,,S&S WORLDWIDE,SSB209,12.99
6363,GR 7-8 EXPLORATEURS ET CARTOGR,,S&S WORLDWIDE,SSF205,17.99
6364,GR 2-4 LA VIE DES PIONNIERS,,S&S WORLDWIDE,SSF202,17.99
6365,GR 4-6 IL FAIT BEAU ETCHAUDdis,,S&S WORLDWIDE,SSB224,14.99
6366,disc GR 2-3 POUQUOI NOUS PORT,,S&S WORLDWIDE,SSC215,12.99
6367,GR 1-2 LE CANADA,,S&S WORLDWIDE,SSJ204,17.99
6368,disc GR 7-8 WORLD WAR II,,S&S WORLDWIDE,SSF126,18.99
6369,PARTY BALLOONS PENCILS,,MUSGRAVE PENCIL CO,D2222,0.4
6370,BATS PENCIL,,MUSGRAVE PENCIL CO,D2326,0.4
6371,WELCOME BACK TO SCHOOL PENCIL,,MUSGRAVE PENCIL CO,D1436,0.4
6372,TRIANGLE GRIPPER,,MUSGRAVE PENCIL CO,DGRIP-TRIANG,0.5
6373,HAPPY B-DAY LOCKET CHARMdisc,794187057536,High IntenCity Corp.,CICC767,5.99
6374,PIRATES PENCIL,,MUSGRAVE PENCIL CO,79310,0.4
6375,HEARTS SPARKLE ASST PENCILS,,MUSGRAVE PENCIL CO,84040,0.4
6376,WELCOME TO SCHOOL PENCIL,,MUSGRAVE PENCIL CO,76420,0.4
6377,CANADIAN MAPLE LEAF PENCIL,,MUSGRAVE PENCIL CO,78830,0.4
6378,MAPLE LEAF TOPPERS,,MUSGRAVE PENCIL CO,95760,0.5
6379,TROPICAL FISH TOPPERS,806319940101,MUSGRAVE PENCIL CO,94010,0.75
6380,HALLOWEEN TOPPERS/PENCILS,806319930904,MUSGRAVE PENCIL CO,93090,0.75
6381,GINGERBREAD GANG PENCILS,,MUSGRAVE PENCIL CO,98430,0.4
6382,GLITTER STICK ERASERS,,ATLAS PEN & PENCIL CORP,S7626,0.99
6383,STAR WEDGE CAP ERASER,,ATLAS PEN & PENCIL CORP,S7740,0.15
6384,GLITTER STAR SHARPENER,,ATLAS PEN & PENCIL CORP,S7252,1.25
6385,TURBO CARS SHARPENER,,ATLAS PEN & PENCIL CORP,S9504,1.99
6386,ASST SMILE PENCIL POUCHES disc,,ATLAS PEN & PENCIL CORP,S7864M,0.99
6387,SQUISHY GRIPPERS,,ATLAS PEN & PENCIL CORP,S7870F,0.5
6388,SMILEY FACE STRESS BALL,,ATLAS PEN & PENCIL CORP,S7828E,1.99
6389,GG ROYALICIOUS CASTLE disc,,Manhattan Toys,309310,19.99
6390,FANCY NANCY SNOW DAY STKR BK,,HARPER COLLINS PUBLISHERS,9780062086297,5.99
6391,GOODNIGHT MOON CLOTH BOOK,,HARPER COLLINS PUBLISHERS,9780060762247,18.99
6392,A PERFECT DAY HC,,HARPER COLLINS PUBLISHERS,9780062015808,18.99
6393,SANTA ON THE LOOSE! PB,,HARPER COLLINS PUBLISHERS,9780062022622,8.99
6394,SNOWMAN MAGIC HC,,HARPER COLLINS PUBLISHERS,9780062014450,14.99
6395,SPLAT THE CAT SAYS THANK YOU!,,HARPER COLLINS PUBLISHERS,9780061978746,18.99
6396,SPLAT THE CAT: FISHY TALES,,HARPER COLLINS PUBLISHERS,9780061978524,4.99
6397,DOGS PB,,HARPER COLLINS PUBLISHERS,9780230712485,9.99
6398,WHY I LOVE CANADA,,HARPER COLLINS PUBLISHERS,9780007921546,12.99
6399,PETE THE CAT ROCKING MY SCHOOL,,HARPER COLLINS PUBLISHERS,9780061910241,20.99
6400,192 PC BRAIN-UP SET,,PLAYWELL,63083,349.99
6401,STRENGTHENING VISUAL MEM disc,,Carson Dellosa Publishing,LL80022,7.99
6402,"disc GR 2-3 READY, SET, GO GRE",,Carson Dellosa Publishing,FS013573,9.99
6403,disc OCEAN LIFE CHART,,Carson Dellosa Publishing,FS36026,3.99
6404,GIANT LEARNING ROBOT BBS disc,,Scholastic,TF8022,14.99
6405,GR 2 PLACE VALUE,,Teacher Created Resources,TCR8602,9.99
6406,ALPHABET CHART,,Teacher Created Resources,TCR7642,2.99
6407,ASTEROIDS CHART disc,,Trend Enterprises,T38288,3.99
6408,OGOSPORT MINI DISK,,PlaSmart Inc.,SM001,27.99
6409,disc GR 1 SPELLING,,S&S WORLDWIDE,SSR114,14.99
6410,GR 2 SPELLING,,S&S WORLDWIDE,SSR115,14.99
6411,GR 3 SPELLING,,S&S WORLDWIDE,SSR116,18.99
6412,GR 7-8 ABORIGINAL PEOPLES OF C,,S&S WORLDWIDE,SSF116,14.99
6413,GR 4-6 IN DAYS OF YORE,,S&S WORLDWIDE,SSF105,14.99
6414,disc GR 2 SPELLING BLACKLINES,,S&S WORLDWIDE,SSR135,14.99
6415,GR 4-6 CANADIAN PROBLEM SOLVIN,,S&S WORLDWIDE,SSK112,14.99
6416,disc GR 3-6 MONEY TALKS,,S&S WORLDWIDE,SSK117,16.99
6417,disc GR 5-8 CLIMATE CHANGE,,S&S WORLDWIDE,SSB1132,17.99
6418,GR 7-8 ALL ABOUT THE WEATHER,,S&S WORLDWIDE,SSB161,14.99
6419,GR 2-3 WHAT IS A FAMILY?,,S&S WORLDWIDE,SSH101,13.99
6420,disc GR 4-6 DEALING WITH DINOs,,S&S WORLDWIDE,SSB153,12.99
6421,GR 4-6 LET'S LOOK AT CANADA,,S&S WORLDWIDE,SSJ113,17.99
6422,GR 5-8 OUR UNIVERSE,,S&S WORLDWIDE,SSB151,13.99
6423,GR 4-6 THE SOLAR SYSTEM disc,,S&S WORLDWIDE,SSB176,12.99
6424,GR 5 SPELLING,,S&S WORLDWIDE,SSR118,14.99
6425,GR 6 SPELLING,,S&S WORLDWIDE,SSR119,14.99
6426,K-1 MAKING SENSE OF OUR SENSES,,S&S WORLDWIDE,SSD103,14.99
6427,GR 2-6 READ AND DISCOVER disc,,S&S WORLDWIDE,SSN179,14.99
6428,PK-GR 2 EMOTIONS,,S&S WORLDWIDE,SSH114,15.99
6429,K-8 SEA CREATURES A PICTURE CO,,S&S WORLDWIDE,SSPC01,12.99
6430,GR 1-3 COMMUNITY HELPERS,,S&S WORLDWIDE,SSH111,17.99
6431,GR 2-4 CREATURES OF THE SEA,,S&S WORLDWIDE,SSB134,12.99
6432,GR 1-3 SEA CREATURES,,S&S WORLDWIDE,SSB179,14.99
6433,GR 4-6 ALL ABOUT THE SEA,,S&S WORLDWIDE,SSB149,12.99
6434,GR 4-6 CASTLES AND KINGS,,S&S WORLDWIDE,SSF131,16.99
6435,GR 1-3 READING WITH ARTHUR dis,,S&S WORLDWIDE,SSN1234,12.99
6436,GR 1-3 READING WITH PHOEBE dis,,S&S WORLDWIDE,SSN1171,12.99
6437,BBQ BLITZ GAME,,Educational Insights,EI3440,26.99
6438,VEGA 600 TELESCOPE,,Educational Insights,EI5248,99.99
6439,LIFECYCLERS,,Educational Insights,EI1790,17.99
6440,GARDEN JELLY KABOB,062768620272,,AFKB508,2.99
6441,MYSTICAL POPS,073563060729,,AFB6072,2.99
6442,DINO CUPCAKE KABOB,062768625086,,AFPP1,1.99
6443,PRINCESS CUPCAKE KABOB,062768625079,,AFPP2,1.99
6444,SEA OTTER FAMILY BOOKMARK disc,9421026452757,Kalyn Imports Ltd,TD16052,4.99
6445,JOEY MOTION BKMK disc,9421026452818,Kalyn Imports Ltd,TD16053,4.99
6446,BUDGIES MOTION BKMK,9421026452825,Kalyn Imports Ltd,TD16054,4.99
6447,OWL FAMILY MOTION BKMK,9421026452726,Kalyn Imports Ltd,TD16055,4.99
6448,DAISY COW MOTION BKMK,9421026452788,Kalyn Imports Ltd,TD16057,4.99
6449,SERENGETI MOTION BKMK disc,9421026452740,Kalyn Imports Ltd,TD16058,4.99
6450,PANDA FAMILY MOTION BKMK,9421026452771,Kalyn Imports Ltd,TD16059,4.99
6451,HORSE HEAVEN MOTION BKMK,9421026452832,Kalyn Imports Ltd,TD16061,4.99
6452,PARROTS MOTION BKMK,9421026452733,Kalyn Imports Ltd,TD16062,4.99
6453,OSTRICH FAMILY MOTION BKMK,9421026452849,Kalyn Imports Ltd,TD16063,4.99
6454,TIGER TROUBLE 3D MAGNET,9421026452320,Kalyn Imports Ltd,MG03TT,4.99
6455,T-REX 3D MAGNET,9421026452382,Kalyn Imports Ltd,MG09REX,4.99
6456,CHAMELEONS 3D MAGNET,9421026452399,Kalyn Imports Ltd,MG10CHA,4.99
6457,SHARKS 3D MAGNET,9421026452405,Kalyn Imports Ltd,MG11SHA,4.99
6458,PENGUINS 3D MAGNET,9421026452436,Kalyn Imports Ltd,MG14PEN,4.99
6459,BEETLEMANIA 3D MAGNET,9421026452498,Kalyn Imports Ltd,MG20BTL,4.99
6460,BUTTERFLY MAGIC 3D MAGNET,9421026452504,Kalyn Imports Ltd,MG21BFM,4.99
6461,FISH JAM 3D MAGNET,9421026452542,Kalyn Imports Ltd,MG25FJ,4.99
6462,PLANETS 3D MAGNET,9421026452597,Kalyn Imports Ltd,MG30PLA,4.99
6463,POLAR BEARS 3D MAGNET,9421026452641,Kalyn Imports Ltd,MG35PB,4.99
6464,SNOW WOLF 3D MAGNET,9421026452665,Kalyn Imports Ltd,MG37SW,4.99
6465,PATCH 3D MAGNET,9421026452672,Kalyn Imports Ltd,MG38PAT,4.99
6466,TYRANNOSAUR MV BKMK,876370008003,Kalyn Imports Ltd,MV800,4.99
6467,PLAYING KITTENS MV BKMK,876370008058,Kalyn Imports Ltd,MV805,4.99
6468,SKATING BEARS MV BKMK,876370008089,Kalyn Imports Ltd,MV808,4.99
6469,JUMPING DOLPHINS MV BKMK,876370008102,Kalyn Imports Ltd,MV810,4.99
6470,HUGGING PUPPIES MV BKMK,876370008119,Kalyn Imports Ltd,MV811,4.99
6471,BALD EAGLE MV BKMK,876370008164,Kalyn Imports Ltd,MV816,4.99
6472,SKELETONS MV BKMK,876370008188,Kalyn Imports Ltd,MV818,4.99
6473,SNOWMEN MV BKMK,876370008201,Kalyn Imports Ltd,MV820,4.99
6474,SANTA MV BKMK,876370008218,Kalyn Imports Ltd,MV821,4.99
6475,LIONS MV BKMK,876370008263,Kalyn Imports Ltd,MV826,4.99
6476,MONKEYS MV BKMK,876370008270,Kalyn Imports Ltd,MV827,4.99
